movie_id,collection_id
94380,261286
49522,239595
125504,201873
18741,205459
93289,93287
25539,300431
10044,300431
18707,300431
10275,184977
37030,184977
37032,184977
49051,121938
10620,10457
117629,409138
37653,283733
19099,260586
28733,327871
75780,403374
42532,375886
64876,119237
94352,391739
139455,256296
28751,135501
55952,114915
57597,114915
95511,45355
44244,148055
41592,206559
134597,165369
127533,247028
33303,133891
34905,133891
100450,19262
31022,84785
76617,111751
147405,256433
139038,251937
142061,248534
115223,34055
88557,34055
31046,59235
30347,59235
26114,59235
43263,59235
59238,59235
110148,59235
100183,108804
97353,415931
26005,456733
24925,136218
156717,86116
44450,91813
19336,374509
33301,133891
50076,133891
150202,169740
13648,133352
87436,207632
36244,445332
133121,133352
98567,146136
53031,354210
47964,1570
56991,135014
122857,10713
132344,123800
114478,10522
36096,53043
170657,456576
28090,254636
56508,188534
146203,177675
72559,135468
9834,328073
49519,464577
26883,114431
31131,205145
117263,386534
17501,44724
18843,3169
28067,108170
127544,286936
25516,246091
4258,4246
80384,278920
76589,256287
68721,131292
38453,38451
32100,405256
66209,385639
26693,1972
36917,1972
56763,385712
149961,385639
11119,86341
54138,115575
42601,96887
458,456
109439,86119
82992,9485
197467,197476
197481,197476
100493,476071
75656,382685
56500,65906
49521,209131
158015,256322
52034,182923
105965,87256
62211,137696
80518,140612
68726,363369
177271,386162
72190,416468
41586,88735
59584,89959
199687,362878
93456,86066
44909,44913
30654,44913
82447,112537
24935,101471
159117,207621
24939,101471
45875,188458
205321,286023
24646,112537
149085,161373
183011,256287
138843,313086
51481,99606
174322,225543
76170,453993
146216,163902
19593,114431
47404,47400
19154,116661
102234,101646
76285,179919
77931,134897
23535,164397
201676,343297
30143,145901
147276,45355
21683,421904
39027,105322
50346,105322
61954,164397
138832,297923
109418,180546
59859,179892
87421,2794
151960,270252
54266,96887
59589,89959
24631,480071
15440,86553
56937,86553
21708,101676
24789,103291
52017,103291
52021,103291
54768,137766
52022,103291
27712,416305
61716,416305
134756,416305
27651,107949
207768,219691
91586,228446
195757,269190
129734,243811
220714,419784
81996,398758
24331,88574
33305,88574
167032,10455
1803,161314
109451,177467
51985,140910
119893,25542
106747,210006
38273,90031
64078,90031
64076,90031
18167,121195
39468,374512
39264,374509
29941,462565
36214,171732
39466,374511
64077,90031
36212,171732
36247,171732
208134,17178
19658,259256
76338,131296
39469,374512
12636,374512
146304,243598
41498,23456
176983,23456
13293,279445
101299,131635
57158,121938
204435,246091
109445,386382
31297,160677
21930,161766
16692,96887
16693,96887
134366,135466
75629,210303
214597,230161
22899,161766
16985,86024
18510,96887
18511,96887
107916,418219
54283,96887
43967,354164
18624,96887
40897,96887
54265,96887
54272,96887
54274,96887
54273,96887
20986,23453
23452,23453
18269,97460
209232,340633
54275,96887
21410,96887
54276,96887
109443,93791
40342,430201
180894,244242
21138,87214
74626,137913
11039,351721
233063,344555
229974,393744
54277,96887
17478,44976
252385,478545
195269,221622
58061,283775
84152,264434
227348,41437
13632,209739
126963,425164
39102,425164
206408,239766
39148,386410
38189,113589
113594,166844
168530,376650
137094,192492
157350,283579
21072,24726
217993,256287
34131,161766
92647,154002
236399,293981
21435,52835
177888,408196
54278,96887
54279,96887
26947,161766
14028,98513
137106,325470
97020,5547
58427,2704
249397,258664
118513,118657
20756,141292
120143,252338
41109,44724
141614,141615
246320,283733
67793,397341
60160,161766
14872,110179
21474,430186
48707,160677
19325,59007
21379,59007
18224,59007
24756,25410
22259,59007
201414,160677
53182,125570
204349,358930
196024,319850
241968,418219
58767,14246
228202,403001
203217,455278
236737,388180
160162,393326
192577,454520
42552,121067
100402,131295
227783,464308
204668,455123
12685,97307
17456,97307
31329,160792
125395,160792
145220,256377
38626,108502
180299,257960
40740,47627
102382,125574
251519,334996
47628,47627
249660,409343
172385,229932
167575,124901
184345,251937
12242,87236
159403,160677
22701,458095
137475,237444
51848,237444
236417,237444
195589,400700
227425,241729
258096,241729
16931,174386
38281,458095
195522,303969
54281,96887
127585,748
215407,303969
54280,96887
54284,96887
54306,96887
54307,96887
113154,458095
260202,260601
260339,260601
5157,294834
177677,87359
255268,261286
128841,264339
82881,463959
187017,212562
82702,89137
26480,123724
133558,306063
184098,239430
91314,8650
218836,270252
119450,173710
259233,1972
30146,246207
238636,256322
118340,284433
138103,126125
150897,243811
56329,239011
47401,47400
26566,417481
242088,309300
57331,70764
243683,86092
284711,370374
98566,401562
59701,220448
198436,347469
314285,347469
269650,87800
22937,37261
292893,402457
242022,279959
22555,59235
189,135179
38467,413661
273621,288235
38462,413661
199933,166381
287590,109079
32109,37261
29328,413661
198663,295130
248504,286023
2195,112860
257451,101385
157424,201576
250546,402074
8445,312744
38455,38451
33386,38451
1285,2248
25148,38451
28044,38451
38084,102782
81246,174245
273641,17178
54113,144200
43398,280539
245891,404609
157829,446782
256,185682
16049,206449
33387,38451
38457,413661
33388,413661
33389,413661
33392,413661
28302,144200
38458,413661
33393,38451
33394,413661
38461,413661
38463,413661
38454,38451
36323,206449
267333,38451
267336,38451
39262,138965
39263,138965
242512,426103
46314,206449
54445,221111
3937,177062
217923,222639
22599,113589
413669,38451
38456,413661
33708,38451
21250,263193
41244,99635
27310,166373
151933,473185
260063,98513
19164,19163
19165,19163
17337,19163
31473,8783
27653,8783
171581,166373
103686,243811
25754,115225
25752,115225
25751,115225
70575,115225
25753,115225
12076,12075
51649,404136
199534,268098
75258,315595
25475,315595
61856,280539
105528,255478
290729,14246
25391,98853
64160,382238
64161,382238
255476,255478
38470,413661
40661,105322
79723,124426
28668,33381
38471,413661
241842,286038
64075,90031
38460,413661
40644,96887
18122,350836
82450,108043
98344,313234
291155,386549
262551,331841
38125,123213
30972,98462
131631,131635
58433,2704
9742,9500
21811,351228
100042,96665
284246,475520
38459,413661
17808,132877
227735,288491
192558,282971
193726,207632
17780,147220
36683,17149
18232,417064
267806,207621
241868,145901
119892,392206
66129,389544
33838,363966
24047,174245
77348,174245
81244,174245
50291,174245
135397,328
170522,94039
41608,266731
227159,280588
50571,108125
68340,192486
68337,192486
68242,192486
19273,3169
27996,3169
10473,169452
66018,12203
270946,14740
294254,295130
68339,192486
139380,239595
303742,101385
2139,452675
134375,9888
110552,251970
17792,10919
74035,160401
99361,330524
74018,437451
15261,430186
285423,285564
289728,307637
122917,121938
18450,1657
63260,473730
56431,473730
29293,117927
118751,153636
47491,448468
61925,188138
52914,188138
50758,188138
52913,188138
52238,188138
62715,188138
62725,188138
46001,188138
52113,188138
53342,188138
207703,391860
181533,85943
277368,303872
32113,37261
21240,37261
11612,296358
37529,9068
41897,296358
201018,201260
18948,19160
48805,441061
75136,69788
75137,69788
75138,69788
69787,69788
70984,256296
16460,373918
26728,373918
31609,33071
42012,384920
260346,135483
315360,279715
87101,528
288158,315560
24023,24717
24026,24717
11752,326795
59040,444665
267872,295777
38187,113589
30091,113589
38183,113589
38190,113589
51939,113589
38185,113589
132601,205029
14749,91657
208763,428046
65703,464784
13654,100693
19824,43220
101660,180019
13360,8050
15434,285879
85373,206559
125509,52985
140161,180019
18015,389867
9817,107469
19066,286006
52916,321065
28635,135489
19288,19285
18616,297371
27770,168545
37526,117952
3483,98462
19254,37261
19300,37261
26190,37261
23338,415799
38157,135489
42185,389867
48193,48194
104606,385650
30178,99727
29812,143766
50687,254636
185110,456580
149957,98180
133716,98180
220504,98180
55872,65249
14059,91657
42187,389867
3686,9309
315362,279715
90956,413663
90955,413663
30554,276838
84575,222634
27771,168545
24102,19163
7085,9309
49597,348843
25556,19163
15066,299748
71461,155093
34734,143757
113210,175763
25587,19163
38269,394258
39829,384040
24554,19163
259074,166378
37404,199629
36421,174218
18920,172000
51438,368982
21518,97445
9973,91657
48844,469648
70587,91657
78047,91657
142308,469648
149910,91657
26042,87536
113215,175763
113209,175763
47884,354066
47882,354066
47883,354066
58664,326849
27376,338327
60173,286948
107096,286948
39044,138965
45662,118828
59117,2248
254869,2248
109689,141649
76341,8945
280092,228446
140607,10
99861,86311
76600,87096
166426,295
141052,468551
102899,422834
293660,448150
284053,131296
283995,284433
271110,131295
246655,748
214264,251383
118439,251117
33733,458813
58757,421605
2648,2643
72032,321065
16652,141084
215405,397848
75826,199629
258251,259085
24556,19163
41235,115142
75822,199629
172386,232844
31933,19163
54782,143766
70811,199629
14387,12077
252360,122922
75834,199629
72094,155093
79466,435805
113582,435805
15759,461937
38468,413661
193603,379897
55603,413663
87881,281097
90460,435108
90461,435108
90465,435108
48132,45355
38465,413661
42354,159600
164372,374930
91198,19262
39961,19163
17128,158376
149793,395433
141063,282117
91548,122938
43205,360344
45099,421566
128854,280539
297556,256287
207475,336557
26497,223926
44789,251117
61852,188133
40252,168186
13017,114993
38469,413661
113219,175763
17129,158376
15898,114993
188357,376527
55762,270156
139367,324458
71200,218104
61855,280539
38472,413661
72455,157504
14053,261526
233487,360112
309049,452146
48635,277798
283536,378453
216015,344830
15718,322330
27850,87252
34205,87252
34560,87252
159704,173738
13734,260586
82237,122778
63348,168949
89247,297501
121828,385528
30149,333154
27599,343733
27600,343733
25251,369004
9948,100970
199661,479549
43716,211753
1871,103001
1870,103001
1875,103001
50401,478628
3485,98462
49183,98462
110390,356437
123867,211075
185341,74508
278468,279244
83122,393290
56511,188534
56516,188534
56512,188534
56515,188534
25164,181502
44191,181502
104413,181502
64650,393290
83140,393290
83136,393290
83124,393290
67952,260520
24476,168880
24477,168880
13955,168880
295887,168880
78080,168880
30577,314023
270045,279715
36769,148324
133459,333154
106622,445118
106623,445118
69569,445118
22974,147207
81684,129748
19181,112537
17172,112537
37727,63170
22192,63170
37728,63170
23654,63170
37731,63170
37730,63170
54257,104769
57548,104769
46971,321061
300803,169452
47631,47629
303457,441179
31534,473983
7392,123249
11425,72119
52868,102782
70322,161766
15567,97461
243938,313576
28656,123249
73551,360342
25745,251383
221791,353792
228165,275402
17041,45355
85349,139394
268238,306937
28801,123740
13643,479319
31292,108043
132759,352020
196750,196753
322456,386162
78124,223926
287233,458017
73530,122661
265712,148065
294690,306063
326359,386382
31341,104842
5065,37261
43018,145494
77787,133887
31347,141252
175774,304025
262500,283579
39385,115840
118412,118415
113082,118415
144288,118415
20377,141282
69619,239011
275060,446782
276401,446782
168259,9485
140441,301508
23155,23240
75848,427944
26340,126166
112058,427944
10580,167552
23504,396839
120386,412300
40040,382113
267793,293981
78402,470274
13015,479319
52980,191023
52874,191023
64912,191023
52979,191023
80527,44215
1269,68589
51450,333000
81086,259411
16119,55419
204712,9088
11179,165679
33719,242587
50166,94050
5833,8819
1615,1617
1616,1617
11084,74083
24696,458017
9497,165855
9337,165679
9514,9500
9496,9500
10036,215606
9572,133297
293771,407273
35428,122776
9478,133297
10470,9500
10010,96472
9565,287684
15674,86346
52827,100992
221732,247028
221731,247028
293572,478328
61117,351231
52736,351231
58219,259363
321528,334996
9803,215606
36696,265865
58242,461937
256961,328372
274415,442338
20036,86334
28855,327871
214464,294226
14572,98435
260310,265865
290865,473847
12697,272416
329540,166373
290043,315609
21461,44722
315367,279715
28904,147765
73529,122661
122662,122661
297270,315595
175112,315595
36897,34055
327418,356688
321494,334356
39412,39438
40978,39438
146047,39438
61108,39438
40348,227140
39965,227140
28682,227140
28324,227140
28325,227140
28574,227140
259072,52985
30997,123289
13284,411859
34134,422361
91342,422361
196254,447622
16962,411859
13285,411859
18198,447622
249070,390096
21671,157626
44683,315595
314407,376970
254470,306031
101652,325798
34312,47391
145221,306926
21614,142022
28746,123249
65497,318037
94365,96671
5061,37261
5056,460334
26181,460334
294544,391047
25936,122776
20963,122776
20359,142022
14394,20970
20968,20970
13179,315595
43646,256953
43648,256953
43649,256953
161545,188197
146045,146042
46809,146042
146030,146042
199374,151149
9288,106498
26357,435805
58333,341455
219572,269098
39060,460357
58404,421566
55960,421566
131634,131635
272878,456778
283489,283579
262504,283579
259316,435259
38700,14890
289239,326849
24020,394316
62527,394316
28601,180854
34766,321148
29742,321148
34765,321148
63178,421566
80374,421566
51912,421566
56920,421566
58701,421566
11048,10964
11053,10964
11055,10964
328111,427084
18839,443996
321068,363092
47933,304378
188927,115575
30780,333398
19951,298778
15724,205672
196032,154002
338100,25542
46513,468039
5064,37261
19670,21624
75744,256477
44977,44976
38594,425189
14194,44976
70006,96676
214756,266672
16318,213697
211672,86066
264085,264317
19792,207447
36896,47983
21316,97461
10578,115822
27847,10713
14503,466318
14212,124188
35626,47391
15338,3167
10704,10713
15262,96937
36692,36694
206647,645
36779,47983
17922,446015
58188,445049
10579,115822
64325,438282
75623,174218
14913,96937
138372,436483
60038,444377
33274,190435
331446,286023
297291,116669
34509,479319
34513,479319
14092,23026
16774,123203
51786,148614
23289,179042
26809,93788
42979,141748
60293,458017
335753,397842
204912,425881
36218,34055
5086,48194
139659,107949
16846,138968
110588,138968
231082,467577
182873,152544
296099,108693
227679,34055
39057,34055
25961,34055
34067,34055
226140,296872
228358,292068
309063,336557
105680,189157
309887,261286
33723,264335
209112,209131
286548,294172
118406,23616
41993,189157
24686,106784
343977,458017
72972,458017
14787,458017
42246,458017
43956,458017
199753,458017
139374,297299
39408,221537
115290,59586
207454,449530
264999,328247
65973,425189
303857,425164
85038,150967
58444,343477
22182,298187
56014,343477
15681,362554
56339,188197
18441,294918
336560,97768
40039,382113
335970,353325
120475,425189
60843,473502
83473,294918
3602,3601
62931,96661
336211,341455
348191,8917
71392,256746
19725,37261
40127,220441
14021,126580
55470,126580
69599,289763
256040,350309
16808,34055
212996,401270
294562,439596
344147,370374
60898,363066
8460,8647
10594,8647
212168,196753
240341,196753
279254,196753
209049,212123
211711,212123
270842,212123
49321,251858
41669,41658
41668,41658
41665,41658
37770,41658
41664,41658
38315,41083
38313,41083
38310,376567
26285,41658
24161,150954
220436,464374
342917,356688
277217,466463
192911,224026
15657,106768
47292,34055
25161,479319
39229,143302
39230,143302
25423,192974
252520,258506
7092,109608
154207,123203
25180,94035
29055,319644
27010,319644
29054,319644
20435,322650
51881,216395
278604,279244
20183,107546
105073,105075
13204,123203
23280,354066
283445,357173
52485,211860
200580,253537
124471,132877
257932,464125
23903,55428
135858,106498
45940,361007
152042,212166
13430,463394
295830,370411
30575,263101
37100,263101
28460,263101
94052,93446
53129,93446
52761,94050
193502,393328
75634,69788
115873,427397
42949,85817
33787,108669
41241,285249
58625,124881
76940,389978
20044,389978
12448,97456
204342,426761
20947,114488
347096,363092
26847,134635
60061,421566
17433,190435
284279,448758
356216,390774
72720,267308
150213,34055
50087,34055
345468,358930
303903,34055
350499,34055
50506,374663
42673,134635
287948,9518
86868,115840
31359,115840
50126,32153
264264,295274
34204,87252
51836,134633
46169,263106
319341,437608
351901,221622
60190,123289
356149,479692
28538,413946
340382,370411
212162,212166
152044,212166
19430,59009
30921,88574
329263,344555
20378,141282
43551,47630
55612,97156
40251,168186
182131,330075
10645,147669
459,456
457,456
40487,349889
38237,349889
277967,76291
159824,185103
204582,25542
86040,327598
339530,91799
297762,468552
47934,304378
302349,312977
353616,306031
99760,320064
338312,338313
156389,164072
156388,164072
80105,141448
93230,118657
32105,37261
170759,215452
191975,386491
158848,437584
60193,421566
56287,188202
353595,386162
54297,393564
70553,47391
44848,157671
20381,476054
331576,436982
38015,473847
39111,437439
32213,281882
10257,192541
33338,385719
73897,385719
11175,305360
253451,192174
56549,107462
24889,324703
137409,404302
74639,324703
262137,324703
162006,185627
45303,206072
200645,201260
233639,334414
3936,177062
222832,385709
146301,41437
28071,108170
292014,374930
2734,2704
44296,53043
47354,88735
13721,43063
34942,117693
62762,201545
135659,24717
254201,319850
231001,442195
60278,456734
17038,97768
44037,97768
135309,97768
335462,471435
45233,227140
64931,334486
36693,36694
41955,416491
63536,120447
41979,120417
74405,69788
75133,69788
75134,69788
312221,1575
4728,10517
11913,10517
4727,10517
10516,10517
75140,69788
57991,188202
45990,441461
75532,421566
75142,69788
71995,421566
62034,421566
60175,215293
237672,415699
75143,69788
10939,105764
84774,198921
63537,120447
63538,120447
65591,120417
65594,120417
59803,195071
253192,122776
19493,115164
83456,122776
19543,105995
44951,264914
79722,128123
51411,46082
48300,201548
66160,380170
62071,380170
48943,155408
108794,69788
31060,131989
31061,131989
32926,131989
257343,131989
76084,360344
24647,112537
292177,343297
349158,343297
336884,371950
69152,324371
213755,295852
317953,253537
246594,264481
71744,129453
216983,416942
331836,331841
23150,23240
23151,23240
23153,23240
23166,23240
23167,23240
15706,102008
103122,312882
9048,9046
299579,400412
26736,413935
30059,242587
334376,196753
329833,352789
24712,24717
24713,24717
267048,315944
359983,94032
47647,192175
89645,415931
282069,385386
282070,385386
36771,148324
55254,148324
62900,148324
55776,148324
62898,148324
62896,148324
62897,148324
62894,148324
55558,148324
36767,148324
36766,148324
36765,148324
58074,421566
56068,421566
66177,421566
26028,185667
274167,473971
328848,364344
361751,364344
366630,451539
140300,77816
154738,154752
40800,124934
70702,224011
40246,242587
254736,397598
347201,23616
317442,23616
98440,98448
98438,98448
98439,98448
140054,140059
129745,140059
201386,385863
89145,415931
35639,245321
111480,183680
27548,425280
27621,425880
349176,382402
60181,369004
32643,12087
115547,297142
135307,187734
72054,216435
89877,311102
79516,294172
13274,140760
16907,23616
193439,415931
55873,65249
46695,203029
84951,203029
47360,48655
47363,48655
28920,351230
56589,93287
323675,376650
366924,334996
157293,337957
333658,293981
137533,374384
68555,444485
77294,219363
18874,443996
62738,107467
378385,285564
263341,290973
267860,386534
361263,59235
24569,37261
17276,37261
24571,37261
19297,37261
19252,37261
24654,476065
366249,461755
24570,37261
20731,20725
19293,37261
365222,70068
182219,377491
382155,402380
74919,402380
127329,309259
27598,312744
41472,153629
61320,362722
61313,362722
11946,187089
20294,401655
15974,264317
14546,21624
262227,467457
44425,256433
44978,21624
49028,228335
158519,298778
2764,257071
382517,66761
46780,53043
9084,9088
285803,286951
348537,388180
14962,100415
26743,100415
33371,427113
19812,256548
193460,415931
186775,415931
361131,401261
76784,257071
33407,133676
363844,336557
367596,380160
26329,37261
165432,245198
382581,224026
216016,397842
186268,415931
166904,415931
3938,177062
136585,263866
207680,263866
42606,53043
75745,429409
347689,179244
63065,279836
302688,389767
33419,478628
85231,395433
376716,122776
379291,466894
182950,415931
357096,219691
193459,415931
85232,395433
185289,415931
184328,415931
185273,415931
187516,415931
156603,415931
180819,415931
252916,415931
115706,415931
192371,415931
116160,415931
107966,415931
174195,415931
116190,415931
70313,415931
144852,415931
193435,415931
178569,415931
177234,415931
230182,415931
109907,401261
282346,401261
116312,469613
290595,393379
325133,400700
29487,33381
29490,33381
29829,33381
52854,385250
56078,140126
23154,23240
212156,23240
3941,177062
1652,265709
9657,232403
9252,232403
9379,232403
60964,97462
47747,23240
363354,393328
89458,117354
50025,474013
326423,176097
127380,137697
137400,463398
15088,110179
40080,110179
4457,123289
76081,360346
23767,122489
113332,188577
34194,199141
343972,402457
21769,182371
125513,145553
28697,207415
125521,145553
82386,165743
125510,145553
41365,145553
35105,145553
14829,199141
34935,199141
25843,201689
87636,134063
134053,134063
155017,452942
160399,452942
71449,166018
71444,166018
31472,123740
30,139450
336026,473840
5066,37261
383121,397444
116185,122489
62756,343944
35752,284346
258509,167613
300665,111751
295273,295274
33604,214702
58007,421566
78375,277630
75897,147669
241259,261307
317121,480160
381615,451539
374739,401119
81976,129293
122293,145784
302508,345865
291805,382685
78492,180142
339526,19163
363607,324909
11392,11118
11390,11118
31264,48194
45783,238419
16884,238419
57313,294918
308531,401562
32790,87251
34598,257378
37237,89188
33108,446792
259693,313086
30656,96660
391757,96676
43074,2980
52947,112369
353610,375228
370687,363092
138705,101646
150208,101646
61123,101646
80256,101646
206789,206786
400605,407273
324668,31562
172817,256477
263945,55428
40741,442237
316727,256322
278154,8354
388191,363092
328716,334486
369776,389544
12529,266731
259634,293196
46572,293196
33201,2704
58430,2704
46784,53043
46781,53043
154441,342577
28406,374436
40585,351667
42498,361007
79106,459434
108432,459434
18560,108502
24057,108502
183073,188577
48995,108043
390734,140760
334304,455123
54107,248126
390989,286023
21452,39199
28808,39199
141267,24717
138115,24717
138118,24717
136071,24717
133879,24717
24024,24717
24025,24717
229007,245326
389614,245326
231811,245326
168056,245326
168057,245326
231812,245326
248781,207632
310602,441682
278924,280504
407375,14246
20583,97919
30975,97919
49857,97919
21636,97919
25182,97919
81450,97919
87311,97919
348668,319850
26945,141252
95610,8936
382399,206559
347126,409343
391779,142015
384641,478244
64961,106368
44749,259256
38289,444275
228432,315944
34527,376128
357786,374202
55426,102940
55431,102940
55430,102940
55435,102940
55437,102940
55438,102940
402331,412680
412519,144689
36161,198987
164990,245198
16257,190435
36163,198987
50717,181496
44173,47630
171346,393326
20413,142021
22240,238448
22623,238448
36162,198987
58051,142015
411802,356688
188489,225961
152625,415695
87788,201932
410537,397842
36046,243738
14631,243738
32523,243738
401650,477208
18825,160952
406052,326849
250388,283417
395925,283417
10841,93568
77946,331475
351211,64750
308529,105322
25114,17149
39123,17149
35701,163798
27370,294918
62852,256374
21481,263106
404461,479692
58443,115839
389396,424842
20949,114488
355730,418326
361261,418326
338485,418326
392629,364344
37609,425880
325189,408196
379992,418326
32293,425880
178682,413935
407171,418326
308686,418326
64183,216395
21780,312735
231617,418326
414762,418326
63710,144689
371181,364344
25778,25542
18182,25542
25786,25542
281506,25542
37453,25542
34075,90348
407655,437451
89825,414000
262848,47770
413441,472917
207932,115776
335796,426103
82406,347544
72857,347544
300424,386162
67390,161314
28425,259401
402543,246839
414767,364342
330161,364342
348631,364342
343611,403374
50699,47627
59762,256296
16143,413731
338964,423173
337550,425435
361758,427627
363611,427627
376538,427627
376543,427627
376548,427627
376553,427627
83865,258372
250895,258372
370545,258372
33065,122123
33534,122123
77304,158814
279229,304025
64428,123717
396330,386162
86821,166381
330459,10
346672,2326
287281,251383
37708,33059
31245,429826
297298,474015
371153,466388
140485,479971
21752,369380
180371,429232
154922,122123
314946,122123
52939,122123
98596,320064
207323,273099
255746,311102
53693,180498
20679,479319
403052,86066
18223,48188
362058,374930
67343,155421
47971,52785
324849,325470
26461,101385
401544,434533
374205,23456
400045,25542
60821,87251
61005,87251
14564,14563
28670,123751
270047,279715
362584,374202
82088,441443
362585,374202
227932,455278
414937,424842
324552,404609
263115,453993
180863,424202
34163,479319
38499,174218
173897,17255
374251,129748
341174,344830
51322,264335
426580,436483
417503,448758
417004,113589
79909,174995
129237,367092
24140,98077
99099,119240
109080,114374
114370,114374
114372,114374
114371,114374
105231,114374
50253,109079
83090,109079
83091,109079
66105,109079
83088,109079
376599,403161
59060,132203
40748,129626
40120,129407
17695,129407
410988,473843
309028,473845
29801,384920
294161,429231
278475,474022
366499,433140
11795,280562
391975,439596
126889,135416
2459,351667
347413,330075
34311,47391
18051,170452
27076,397382
20004,397382
211798,529
19002,45154
27296,138968
19766,237445
15212,9887
9711,9887
20760,97461
14611,286904
18500,87214
26452,314023
14681,129453
17028,129453
25833,129453
359413,363918
295049,239595
64266,197065
56372,106011
137116,134897
213927,294187
65310,115164
408647,466894
40983,422193
417830,86110
337339,9485
141102,144200
41663,41658
39371,441061
25606,41658
260514,87118
400136,133352
348893,117777
445993,166373
31051,145901
18334,476063
152100,259308
41289,288882
30655,96660
57837,479319
34506,479319
70086,479319
25160,479319
30649,479319
34512,479319
401689,363092
61708,185667
426264,309300
37963,437439
64468,473977
48763,131992
38614,206857
40761,221537
430413,107465
57889,107467
402223,431791
68163,175858
413391,466004
350312,350309
366143,440769
27046,107473
62737,107467
19625,44722
203835,397842
164377,108804
67308,395591
20648,404111
447113,224026
360404,224026
212470,224026
413736,224026
324963,224026
227257,224026
290727,224026
166747,224026
260234,224026
167666,224026
167313,224026
134632,224026
99247,162782
238869,298162
9990,299748
252034,106784
38332,415054
49574,415054
50332,134633
70172,297252
32888,351228
20473,297252
45249,297252
26264,126221
19580,332357
24791,112406
111913,112406
56525,106011
59529,93446
248223,315054
39346,8819
37851,106790
36699,165778
62732,107478
47812,106784
37656,106790
16269,170416
425961,402380
18575,478947
24769,478947
324852,86066
72203,158814
77759,219363
77762,219363
20883,107462
137801,137804
294682,473840
17101,23497
41957,416491
29361,416491
57779,107462
61139,107461
20884,107462
53086,122780
62731,107478
195065,195071
69097,298162
43241,394258
452142,424842
281338,173710
15449,403603
154727,154752
60800,349336
70133,69788
24230,286948
44268,41658
198951,114916
37769,41658
36888,304809
86190,329220
2791,2794
13981,87800
77051,285428
327982,352020
129830,267551
72811,142686
451644,169452
43464,321063
154501,154752
336890,476961
10260,238448
56544,421566
150010,284700
26539,363015
24794,97445
20755,97445
13683,106768
34065,34055
335988,8650
51273,315054
314952,315091
159447,162782
313556,107465
179690,315091
248747,107465
60189,107478
332788,474012
37991,11582
86337,205145
381519,196753
74384,421566
64043,421566
71133,421566
57996,421566
63179,421566
64202,379475
2331,2704
422842,463112
101538,104774
417489,417491
79701,400500
14247,14246
70061,446792
54551,86066
375798,442352
461053,221111
68637,148603
70609,304809
36886,304809
36887,304809
36885,304809
12097,11875
417320,466463
78359,152918
152912,152918
248705,52888
3104,123720
24568,37261
19307,37261
21251,37261
460135,477208
182030,200641
